City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
340,Hithadhoo,MV,-0.6,73.0833,81.54,79,51,19.57,broken clouds
341,Sinnamary,GF,5.3833,-52.95,79.92,83,74,7.25,broken clouds
342,Aklavik,CA,68.2191,-135.0107,8.6,72,90,16.11,light snow
343,Comodoro Rivadavia,AR,-45.8667,-67.5,73.26,31,0,9.22,clear sky
344,Ilulissat,GL,69.2167,-51.1,-1.48,70,68,9.62,broken clouds
345,Cangucu,BR,-31.395,-52.6756,70.81,61,0,6.91,clear sky
346,Dali,CN,25.7,100.1833,45.05,88,0,5.08,clear sky
347,Vaitape,PF,-16.5167,-151.75,80.11,79,7,22.15,light rain
348,Ukiah,US,39.1502,-123.2078,59.38,90,90,0.0,haze
349,Petropavl,KZ,54.8753,69.1628,21.15,92,100,16.02,overcast clouds
350,Camopi,GF,3.1655,-52.3158,76.8,90,96,2.8,overcast clouds
351,Chermoz,RU,58.787,56.1489,25.21,93,100,16.53,light snow
352,Vila Velha,BR,-20.3297,-40.2925,78.75,89,75,8.99,heavy intensity rain
353,Chippewa Falls,US,44.9369,-91.3929,38.34,55,1,13.8,clear sky
354,Southbridge,US,42.0751,-72.0334,45.28,57,36,10.0,scattered clouds
355,Talnakh,RU,69.4865,88.3972,-4.23,96,96,6.91,overcast clouds
356,Rudnyy,KZ,52.9594,63.1206,23.23,91,98,15.95,overcast clouds
357,Iralaya,HN,15.0,-83.2333,84.29,78,98,11.3,overcast clouds
358,Otta,NO,61.7712,9.5353,31.37,93,26,5.88,scattered clouds
359,Sorland,NO,67.667,12.6934,41.07,68,100,29.28,overcast clouds
360,Asilah,MA,35.465,-6.0348,66.16,67,100,7.78,overcast clouds
361,Kidal,ML,18.4411,1.4078,79.52,15,38,10.27,scattered clouds
362,Sibenik,HR,43.7272,15.9058,58.66,48,36,5.99,scattered clouds
363,Leningradskiy,RU,69.3833,178.4167,-3.57,82,85,4.9,overcast clouds
364,Coronado,US,32.6859,-117.1831,75.96,75,75,8.01,broken clouds
365,Udachnyy,RU,66.4167,112.4,-19.34,100,100,5.28,overcast clouds
366,Tuktoyaktuk,CA,69.4541,-133.0374,5.0,78,90,13.8,light snow
367,Qinzhou,CN,21.95,108.6167,71.29,83,100,5.91,overcast clouds
368,Nishihara,JP,26.1842,127.7558,70.88,83,20,8.05,few clouds
369,Ilabaya,PE,-17.4208,-70.5133,70.97,48,92,9.33,overcast clouds
370,Alekseyevsk,RU,57.8406,108.3492,-5.42,100,99,0.87,overcast clouds
371,Oranjestad,AW,12.524,-70.027,85.95,66,20,16.11,few clouds
372,Kashan,IR,33.9831,51.4364,48.04,53,99,3.18,overcast clouds
373,Luan,CH,46.3592,6.9759,35.67,88,2,3.65,clear sky
374,Marsa Matruh,EG,31.3525,27.2453,66.4,72,40,6.91,scattered clouds
375,Olinda,BR,-8.0089,-34.8553,82.13,74,40,9.22,scattered clouds
376,Matara,LK,5.9485,80.5353,77.04,87,98,10.76,overcast clouds
377,Kysyl-Syr,RU,63.8986,122.7617,-26.86,100,21,1.79,few clouds
378,Koslan,RU,63.4564,48.8989,30.2,91,100,10.51,overcast clouds
379,Whitianga,NZ,-36.8333,175.7,64.0,61,100,2.77,overcast clouds
380,Vagay,RU,57.9375,69.0217,21.11,94,100,8.28,overcast clouds
381,Balakhninskiy,RU,58.0106,114.2769,3.24,97,100,1.52,overcast clouds
382,Kosikha,RU,53.3617,84.5822,3.97,86,100,18.45,overcast clouds
383,Zabol,AF,32.25,67.25,37.6,34,0,0.89,clear sky
384,Willowmore,ZA,-33.2926,23.4895,54.18,70,0,7.34,clear sky
385,Eureka,US,40.8021,-124.1637,57.13,79,57,8.99,broken clouds
386,Narsaq,GL,60.9167,-46.05,20.1,76,100,8.99,overcast clouds
387,Sistranda,NO,63.7256,8.834,42.91,66,87,34.16,overcast clouds
388,Eirunepe,BR,-6.6603,-69.8736,78.96,80,100,2.48,overcast clouds
389,Khatanga,RU,71.9667,102.5,-21.33,90,38,3.38,scattered clouds
390,Touros,BR,-5.1989,-35.4608,83.3,70,59,16.49,broken clouds
391,Klyuchi,RU,52.2667,79.1667,10.29,70,99,16.67,overcast clouds
392,Tanga,TZ,-5.0667,39.1,76.84,85,21,4.29,few clouds
393,Praya,CV,14.9215,-23.5087,77.54,83,20,10.36,few clouds
394,Dubna,RU,56.7333,37.1667,32.76,97,100,7.94,overcast clouds
395,Podyuga,RU,61.095,40.8647,31.05,93,100,9.53,overcast clouds
396,Bowen,AU,-20.0167,148.2333,70.02,66,0,12.19,clear sky
397,Agadez,NE,19.75,10.25,77.4,19,97,5.23,overcast clouds
398,Matamoros,MX,25.5333,-103.25,68.9,45,6,3.87,clear sky
399,Acala,MX,16.5667,-92.8,80.73,72,79,4.81,broken clouds
400,San Quintin,MX,30.4833,-115.95,66.83,72,100,14.0,overcast clouds
401,Ormara,PK,25.2088,64.6357,73.38,29,0,10.92,clear sky
402,Constitucion,CL,-35.3333,-72.4167,62.1,71,21,9.48,few clouds
403,Manzhouli,CN,49.6,117.4333,18.7,93,100,0.69,overcast clouds
404,Uglegorsk,RU,49.0833,142.0333,30.22,75,100,28.41,overcast clouds
405,Nanortalik,GL,60.1432,-45.2371,29.44,66,98,10.67,overcast clouds
406,Kaeo,NZ,-35.1,173.7833,64.33,83,100,6.76,overcast clouds
407,Khandyga,RU,62.6667,135.6,-18.96,100,99,2.28,overcast clouds
408,Hammerfest,NO,70.6634,23.6821,36.05,93,75,6.91,light rain
409,Galabovo,BG,42.139,25.8673,50.68,66,100,4.36,overcast clouds
410,Areosa,PT,41.7178,-8.8571,61.25,65,70,7.27,broken clouds
411,Margate,GB,51.3813,1.3862,52.3,82,19,6.87,few clouds
412,Bani Walid,LY,31.7566,13.9942,62.4,74,100,8.43,overcast clouds
413,Paamiut,GL,61.994,-49.6678,25.57,61,100,16.46,light snow
414,Kavieng,PG,-2.5744,150.7967,81.21,75,100,2.46,light rain
415,Bristol,US,41.8334,-71.1662,46.27,56,25,5.99,scattered clouds
416,Vardo,NO,70.3705,31.1107,35.58,93,75,17.27,moderate rain
417,Alenquer,BR,-1.9417,-54.7383,86.34,60,92,2.35,overcast clouds
418,Ahuimanu,US,21.4447,-157.8378,84.78,68,75,11.5,broken clouds
419,Havelock,US,34.8791,-76.9013,56.05,43,21,4.0,few clouds
420,Axim,GH,4.8699,-2.2405,79.16,85,4,2.51,light rain
421,Glyadyanskoye,RU,54.9075,65.0883,24.06,93,100,16.37,overcast clouds
422,Coihaique,CL,-45.5752,-72.0662,63.21,48,75,9.22,broken clouds
423,Port Hawkesbury,CA,45.6169,-61.3485,49.17,96,90,8.01,light rain
424,Evensk,RU,61.95,159.2333,19.76,92,100,18.86,snow
425,Guymon,US,36.6828,-101.4816,69.75,14,37,17.29,scattered clouds
426,Lebedinyy,RU,58.5167,125.5167,-13.2,96,11,4.65,few clouds
427,Tromso,NO,69.6496,18.957,31.37,86,40,2.3,scattered clouds
428,Storslett,NO,69.7678,21.0247,27.16,89,97,5.53,light snow
429,Olenegorsk,RU,68.15,33.3,26.92,98,100,2.71,light snow
430,Kulhudhuffushi,MV,6.6221,73.07,81.27,68,51,19.39,broken clouds
431,Victor Harbor,AU,-35.5667,138.6167,57.0,73,100,12.06,overcast clouds
432,The Valley,AI,18.217,-63.0578,84.34,65,40,12.66,scattered clouds
433,Gari,RU,59.4307,62.3497,25.99,81,100,13.91,overcast clouds
434,Dunedin,NZ,-45.8742,170.5036,54.81,66,100,3.0,overcast clouds
435,Fairbanks,US,64.8378,-147.7164,-4.7,77,1,0.0,mist
436,Rawson,AR,-43.3002,-65.1023,78.17,29,1,5.23,clear sky
437,Aneho,TG,6.2333,1.6,84.4,80,3,10.02,clear sky
438,Auki,SB,-8.7676,160.7034,80.29,82,90,1.1,overcast clouds
439,Porto Santo,PT,33.072,-16.3415,66.58,63,40,9.22,scattered clouds
440,Hirara,JP,24.8,125.2833,76.35,69,27,18.68,scattered clouds
441,Abapo,BO,-18.8333,-63.4667,77.94,47,83,8.05,broken clouds
442,Itamaraca,BR,-7.7478,-34.8256,83.08,71,30,11.52,scattered clouds
443,Anju,KP,39.6178,125.6647,38.07,59,100,2.17,overcast clouds
444,Kolpashevo,RU,58.3131,82.9089,-0.63,97,100,5.88,overcast clouds
445,Surt,LY,31.2089,16.5887,68.58,65,91,12.1,overcast clouds
446,Torzhok,RU,57.0436,34.9622,33.49,97,100,9.15,overcast clouds
447,Rio Gallegos,AR,-51.6226,-69.2181,64.45,29,40,37.98,scattered clouds
448,Anadyr,RU,64.75,177.4833,-5.3,84,40,13.42,scattered clouds
449,Houma,US,29.5958,-90.7195,68.0,42,0,8.01,clear sky
450,Casa Nova,BR,-9.4167,-41.1333,91.38,35,21,7.05,few clouds
451,Camacha,PT,33.0833,-16.3333,63.82,63,40,9.22,scattered clouds
452,Puerto Escondido,MX,15.85,-97.0667,85.26,61,24,6.73,few clouds
453,Magadan,RU,59.5667,150.8,16.54,77,63,10.83,broken clouds
454,Padang,ID,-0.9492,100.3543,77.56,80,100,3.22,moderate rain
455,Severomorsk,RU,69.0689,33.4162,23.4,98,100,3.67,light snow
456,Pisco,PE,-13.7,-76.2167,71.65,68,0,8.05,clear sky
457,Beringovskiy,RU,63.05,179.3167,8.13,97,97,11.88,light snow
458,Salem,IN,11.65,78.1667,72.01,97,77,2.51,broken clouds
459,Blackwater,AU,-23.5833,148.8833,72.3,63,33,9.62,scattered clouds
460,Santa Fe,AR,-31.6333,-60.7,89.02,24,0,5.99,light rain
461,Orlik,RU,52.5178,99.825,6.24,97,100,2.28,light snow
462,Lagoa,PT,39.05,-27.9833,65.07,75,100,19.46,overcast clouds
463,Contamana,PE,-7.3333,-75.0167,82.96,60,58,7.47,light rain
464,Hasaki,JP,35.7333,140.8333,41.4,66,0,14.18,clear sky
465,Cavalcante,BR,-13.7975,-47.4583,73.87,82,99,2.89,overcast clouds
466,Vostok,RU,46.4856,135.8833,11.59,99,95,3.53,overcast clouds
467,Nau,TJ,40.1525,69.3686,39.79,46,0,14.97,clear sky
468,Quatre Cocos,MU,-20.2078,57.7625,76.08,63,46,12.59,scattered clouds
469,Ilyich,KZ,40.8464,68.5067,33.85,51,0,1.79,clear sky
470,Sacramento,US,38.4666,-121.3177,69.51,80,90,1.99,haze
471,Moura,PT,38.1401,-7.4486,55.51,62,40,8.79,scattered clouds
472,Port Moresby,PG,-9.4431,147.1797,78.22,94,75,3.44,broken clouds
473,Belo Oriente,BR,-19.22,-42.4836,73.8,94,100,1.05,overcast clouds
474,Cayenne,GF,4.9333,-52.3333,84.24,83,0,1.99,clear sky
475,Tungor,RU,53.3808,142.9564,26.73,88,100,16.06,overcast clouds
476,Fort-Shevchenko,KZ,44.5086,50.263,42.44,58,85,16.98,overcast clouds
477,Korla,CN,41.7597,86.1469,28.45,26,0,9.95,clear sky
478,Yumen,CN,40.2833,97.2,27.32,70,100,21.97,overcast clouds
479,Seymchan,RU,62.8833,152.4333,-2.31,99,100,0.18,overcast clouds
480,Orlovskiy,RU,46.8714,42.0592,38.84,91,100,4.7,overcast clouds
481,Krasnoselkup,RU,65.7,82.4667,-13.56,97,81,10.29,broken clouds
482,Pacific Grove,US,36.6177,-121.9166,69.62,73,99,1.99,overcast clouds
483,Anyama,CI,5.4946,-4.0518,81.41,88,22,4.72,few clouds
484,Berlevag,NO,70.8578,29.0864,37.35,81,75,18.41,light rain
485,Whitley Bay,GB,55.0397,-1.4471,52.0,88,0,11.61,clear sky
486,Manokwari,ID,-0.8667,134.0833,78.44,71,50,3.87,scattered clouds
487,Denpasar,ID,-8.65,115.2167,78.46,94,40,1.14,scattered clouds
488,Tecoanapa,MX,16.5167,-98.75,83.19,68,0,8.43,clear sky
489,Inta,RU,66.0317,60.1659,12.99,92,100,14.63,light snow
490,Mapiri,BO,-15.25,-68.1667,69.85,89,100,1.03,overcast clouds
491,Yerbogachen,RU,61.2767,108.0108,-10.17,100,96,3.0,overcast clouds
492,Volchikha,RU,52.0333,80.3833,7.52,80,91,14.58,overcast clouds
493,Salou,ES,41.0766,1.1416,56.28,75,0,4.0,clear sky
494,Mount Gambier,AU,-37.8333,140.7667,39.11,93,40,4.61,scattered clouds
495,Xichang,CN,27.8964,102.2634,47.26,84,0,1.05,clear sky
496,Altona,DE,53.55,9.9333,54.14,89,90,13.8,overcast clouds
497,Ucluelet,CA,48.9329,-125.5528,44.91,93,8,1.7,clear sky
498,Puerto Del Rosario,ES,28.5004,-13.8627,65.95,63,20,3.44,few clouds
499,Fort Saint James,CA,54.4333,-124.25,33.85,68,86,6.06,overcast clouds
500,Bulawayo,ZW,-20.15,28.5833,66.27,74,100,3.51,light rain
501,Broome,US,42.2506,-75.833,41.45,69,39,4.0,scattered clouds
502,Sergeyevka,KZ,53.88,67.4158,20.32,92,100,18.37,overcast clouds
503,Solnechnyy,RU,50.7214,136.6319,8.94,93,54,2.42,broken clouds
504,Lazarev,RU,52.225,141.5131,20.26,78,41,15.79,scattered clouds
505,Mbanza-Ngungu,CD,-5.25,14.8667,68.49,93,88,0.81,light rain
506,Kedgwick,CA,47.6446,-67.3434,30.67,83,73,9.08,broken clouds
507,Saurimo,AO,-9.6608,20.3916,66.43,89,21,2.84,few clouds
508,Sarnia,CA,42.9787,-82.4041,43.02,53,20,3.0,few clouds
509,Sesheke,ZM,-17.4759,24.2968,71.42,73,100,9.89,overcast clouds
510,Bratslav,UA,48.8226,28.9407,44.01,90,100,12.8,overcast clouds
511,Kazerun,IR,29.6195,51.6541,59.22,62,0,1.45,clear sky
512,Karasjok,NO,69.4719,25.5112,21.31,96,100,4.09,light snow
513,Powell River,CA,49.8496,-124.5361,46.4,75,20,3.44,few clouds
514,Ziro,IN,27.6333,93.8333,40.96,88,6,2.51,clear sky
515,Badiraguato,MX,25.3667,-107.5167,88.7,22,0,4.72,clear sky
516,Hervey Bay,AU,-25.2986,152.8535,68.11,63,32,3.67,scattered clouds
517,Misratah,LY,32.3754,15.0925,68.34,64,38,11.12,scattered clouds
518,Murgab,TM,37.4966,61.9714,33.67,75,0,6.91,clear sky
519,Vestmannaeyjar,IS,63.4427,-20.2734,44.35,70,52,13.15,broken clouds
520,Jeremie,HT,18.65,-74.1167,82.42,70,52,4.72,broken clouds
521,Rosarito,MX,32.3333,-117.0333,71.4,70,100,7.9,overcast clouds
522,Lakhipur,IN,26.0299,90.3041,63.63,84,0,2.89,clear sky
523,Oistins,BB,13.0667,-59.5333,84.29,65,20,13.8,few clouds
524,Elizabeth City,US,36.2946,-76.2511,53.02,48,0,1.01,clear sky
525,Ugoofaaru,MV,5.6667,73.0,81.1,69,67,20.51,broken clouds
526,Belton,US,38.812,-94.5319,51.31,36,100,8.01,overcast clouds
527,East Wenatchee Bench,US,47.4257,-120.2812,44.73,78,46,1.28,scattered clouds
528,Gamba,GA,-2.65,10.0,78.06,89,100,5.26,light rain
529,Iracoubo,GF,5.4802,-53.2011,79.88,82,76,7.63,broken clouds
530,Yar-Sale,RU,66.8333,70.8333,-6.7,94,88,14.52,overcast clouds
531,Bambanglipuro,ID,-7.95,110.2833,74.98,94,100,1.9,overcast clouds
532,Diego De Almagro,CL,-26.3667,-70.05,75.33,17,0,10.49,clear sky
533,Kyaikkami,MM,16.08,97.5675,80.98,79,37,5.32,moderate rain
534,Tigil,RU,57.8,158.6667,-3.69,100,83,2.55,broken clouds
535,Sao Felix Do Xingu,BR,-6.6447,-51.995,82.9,69,73,2.26,broken clouds
536,Kawalu,ID,-7.3817,108.2082,71.33,95,100,1.16,overcast clouds
537,Noumea,NC,-22.2763,166.4572,77.0,99,90,9.17,light rain
538,Lumeje,AO,-11.55,20.7833,69.55,72,78,2.26,light rain
539,Gerash,IR,27.6652,54.1371,61.23,59,1,2.57,clear sky
540,Pangnirtung,CA,66.1451,-65.7125,20.66,75,100,10.42,overcast clouds
541,Goundi,TD,9.3627,17.366,81.28,28,6,4.09,clear sky
542,Richards Bay,ZA,-28.783,32.0377,65.37,68,100,3.98,overcast clouds
543,Florianopolis,BR,-27.6146,-48.5012,71.42,73,75,4.0,broken clouds
544,Komsomolskiy,UZ,40.4272,71.7189,33.22,74,0,6.91,mist
545,Ubinskoye,RU,55.3068,79.6802,11.86,94,100,14.12,light snow
546,Conde,BR,-7.2597,-34.9075,81.86,74,40,13.8,scattered clouds
547,Kutum,SD,14.2,24.6667,69.87,24,0,15.41,clear sky
548,Mount Isa,AU,-20.7333,139.5,76.77,73,0,0.0,clear sky
549,Kiruna,SE,67.8557,20.2251,20.32,93,90,4.61,overcast clouds
550,Tuy Hoa,VN,13.0833,109.3,74.98,92,94,3.71,overcast clouds
551,Roebourne,AU,-20.7833,117.1333,79.09,55,47,6.15,scattered clouds
552,Jinka,ET,5.65,36.65,67.98,53,20,1.72,few clouds
553,Bayanday,RU,53.0661,105.5139,8.46,91,100,8.61,overcast clouds
554,Aquiraz,BR,-3.9014,-38.3911,86.22,58,12,13.69,few clouds
555,Walvis Bay,NA,-22.9575,14.5053,59.09,92,46,9.37,scattered clouds
556,Youghal,IE,51.95,-7.8506,53.02,98,32,6.44,scattered clouds
557,Toora-Khem,RU,52.4675,96.11,4.86,71,100,11.92,overcast clouds
558,Manali,IN,13.1667,80.2667,80.69,92,91,14.74,overcast clouds
559,Linkoping,SE,58.4109,15.6216,51.78,60,100,25.32,overcast clouds
560,Lata,PT,40.1629,-8.3327,59.81,71,33,7.07,scattered clouds
561,Kulu,TR,39.0951,33.0799,45.01,74,100,9.15,overcast clouds
562,Lorengau,PG,-2.0226,147.2712,80.83,70,93,0.69,overcast clouds
563,Honningsvag,NO,70.9821,25.9704,37.15,93,75,3.44,light snow
564,Saint-Francois,FR,46.4154,3.9054,39.47,98,90,8.05,mist
565,Takefu,JP,35.9039,136.1669,54.3,91,3,6.11,clear sky
566,Rincon,US,32.296,-81.2354,64.85,41,67,1.01,broken clouds
567,Huarmey,PE,-10.0681,-78.1522,68.58,77,98,9.62,overcast clouds
568,Opuwo,NA,-18.0607,13.84,74.62,24,3,8.16,clear sky
569,Rongcheng,CN,30.634,117.8517,55.51,78,90,2.01,overcast clouds
570,Oktyabrskiy,RU,54.4815,53.471,29.57,93,100,17.67,light snow
571,Ilinge,ZA,-31.9768,27.0427,52.2,80,94,6.31,overcast clouds
572,Zalantun,CN,48.0,122.7167,21.49,76,100,2.59,overcast clouds
573,Vulcan,RO,45.3833,23.2667,37.22,95,96,6.62,overcast clouds
574,Kant,IN,27.8,79.8,67.32,46,98,5.19,overcast clouds
575,Boguchany,RU,58.3814,97.4531,2.37,97,99,3.87,overcast clouds
576,Tahoua,NE,14.8888,5.2692,81.75,11,11,11.81,few clouds
577,Sao Teotonio,PT,37.5128,-8.7071,59.68,67,100,7.65,overcast clouds
578,Mochudi,BW,-24.4167,26.15,69.96,74,7,11.99,clear sky
579,Port Pirie,AU,-33.1833,138.0167,59.09,94,100,7.76,moderate rain
580,Parainen,FI,60.3067,22.301,42.22,82,100,25.34,overcast clouds
581,Port Blair,IN,11.6667,92.75,80.35,81,96,3.13,overcast clouds
582,Kristinehamn,SE,59.3098,14.1081,51.78,57,94,17.13,overcast clouds
583,Geilo,NO,60.5333,8.2076,34.47,83,14,12.88,few clouds
584,Pauini,BR,-7.7136,-66.9764,74.39,96,100,1.88,overcast clouds
585,Marzuq,YE,14.4,46.4667,68.09,46,55,1.81,broken clouds
586,Sokoto,NG,13.0609,5.239,84.22,16,5,9.44,clear sky
587,Karpathos,GR,35.507,27.2132,60.76,59,11,28.77,few clouds
588,Chapais,CA,49.7834,-74.8492,28.18,81,100,16.49,overcast clouds
589,Acapulco,MX,16.8634,-99.8901,83.95,69,7,7.25,clear sky
590,Pingxiang,CN,27.6167,113.85,58.8,84,88,3.67,overcast clouds
591,Svetlyy,RU,54.675,20.1347,53.65,80,100,32.59,overcast clouds
592,Obo,CF,5.3998,26.4869,73.33,82,89,4.97,overcast clouds
593,Byron Bay,AU,-28.65,153.6167,74.05,71,35,12.17,scattered clouds
594,Deputatskiy,RU,69.3,139.9,-18.33,98,67,3.91,broken clouds
595,Pooler,US,32.1155,-81.2471,66.24,35,20,10.36,few clouds
596,Amahai,ID,-3.3333,128.9167,78.12,84,17,3.76,few clouds
597,Maxixe,MZ,-23.8597,35.3472,73.56,85,99,11.12,overcast clouds
598,Kloulklubed,PW,7.0419,134.2556,83.91,73,13,9.08,few clouds
599,Graham,US,47.0529,-122.2943,46.36,90,90,0.0,overcast clouds
600,Ayan,RU,56.45,138.1667,10.26,75,100,17.52,overcast clouds
601,Hohhot,CN,40.8106,111.6522,31.08,57,100,6.38,overcast clouds
602,Amudat,UG,1.95,34.95,74.86,40,38,5.86,scattered clouds
603,Luena,AO,-11.7833,19.9167,62.53,89,92,3.65,overcast clouds
604,Dudinka,RU,69.4058,86.1778,-6.09,92,96,17.65,overcast clouds
605,Gustavo Diaz Ordaz,MX,26.2333,-98.5833,70.95,67,31,1.01,scattered clouds
606,Gat,IL,31.61,34.7642,63.39,71,16,5.86,few clouds
607,Basqal,AZ,40.7552,48.391,33.33,75,63,2.91,broken clouds
608,Narok,KE,-1.0783,35.8601,61.7,67,99,3.13,overcast clouds
609,Qianan,CN,44.9932,124.0581,15.89,96,15,2.93,few clouds
610,Dongfeng,CN,42.6403,125.5118,24.4,81,86,0.76,overcast clouds
611,Bud,US,39.447,-86.1758,42.85,57,65,5.77,broken clouds
612,Igrim,RU,63.1906,64.4162,13.66,94,100,11.52,light snow
613,Pyapon,MM,16.2833,95.6833,75.24,88,78,4.79,broken clouds
614,Menongue,AO,-14.6585,17.691,65.97,67,19,2.46,few clouds
615,Pitimbu,BR,-7.4706,-34.8086,81.09,71,42,12.8,scattered clouds
616,Brigantine,US,39.4101,-74.3646,47.32,48,1,13.8,clear sky
617,Tiznit,MA,29.5833,-9.5,60.46,69,55,3.38,broken clouds
618,Saintes,FR,45.6667,-0.75,44.19,71,0,6.4,clear sky
619,Entre Rios,BR,-11.9419,-38.0844,76.32,76,54,8.84,broken clouds
620,Pizarro,CO,4.9533,-77.366,77.67,87,68,7.87,light rain
621,Hualmay,PE,-11.0964,-77.6139,68.16,76,90,9.37,overcast clouds
622,Sitka,US,57.0531,-135.33,34.72,74,77,0.98,broken clouds
623,Gelemso,ET,8.8167,40.5167,62.49,28,5,2.35,clear sky
624,Meulaboh,ID,4.1363,96.1285,75.79,86,97,3.22,overcast clouds
625,Shelburne,CA,44.0787,-80.2041,37.27,69,37,10.27,scattered clouds
626,Berezanka,UA,46.8526,31.388,45.3,75,100,10.04,overcast clouds
627,Uni,RU,57.7535,51.4923,25.74,95,100,12.53,overcast clouds
628,Dabeiba,CO,7.0017,-76.2672,76.77,95,65,3.65,broken clouds
629,Guhagar,IN,17.4842,73.1929,76.8,89,99,3.51,overcast clouds
630,Namatanai,PG,-3.6667,152.4333,79.41,81,100,2.64,moderate rain
631,Karratha,AU,-20.7377,116.8463,78.89,57,48,4.99,light rain
632,Rosport,LU,49.7978,6.5042,48.83,83,94,0.13,overcast clouds
633,Terrak,NO,65.087,12.3715,41.88,74,100,24.58,light rain
634,Sungaipenuh,ID,-2.0833,101.3833,64.4,91,99,1.25,overcast clouds
635,Stelle,DE,53.3842,10.1114,54.41,90,100,11.25,overcast clouds
636,Hinton,CA,53.4001,-117.5857,31.84,65,35,6.17,scattered clouds
637,Zhezkazgan,KZ,47.8043,67.7144,11.34,95,73,7.61,broken clouds
638,Capaci,IT,38.1711,13.2393,62.2,87,20,10.36,few clouds
639,Great Yarmouth,GB,52.6083,1.7305,52.23,92,83,9.51,broken clouds
640,North Bend,US,43.4065,-124.2243,54.25,87,75,13.8,broken clouds
641,Pangody,RU,65.85,74.4859,-15.12,99,52,9.06,broken clouds
642,Tilichiki,RU,60.4667,166.1,9.43,90,100,8.41,overcast clouds
643,Whittlesea,ZA,-32.1759,26.8244,51.58,85,77,4.47,broken clouds
644,Kampene,CD,-3.6,26.6667,68.77,95,100,2.68,overcast clouds
645,Kassala,SD,15.451,36.4,81.16,47,0,5.86,clear sky
646,Kultuk,RU,51.7208,103.6956,12.42,84,100,3.06,overcast clouds
647,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,79.77,75,16,10.4,few clouds
648,Kasongo-Lunda,CD,-6.4667,16.8167,68.79,90,87,0.56,overcast clouds
649,Monrovia,LR,6.3005,-10.7969,78.57,84,66,7.25,light rain
650,Saint-Joseph,RE,-21.3667,55.6167,73.78,76,14,9.62,light rain
651,Bondo,CD,3.8146,23.6866,69.37,93,31,2.01,scattered clouds
652,Dese,ET,11.1333,39.6333,51.1,51,9,3.4,clear sky
653,Botro,CI,7.8525,-5.3106,80.47,56,5,4.88,clear sky
654,Griffith,US,41.5284,-87.4237,40.14,51,1,1.01,clear sky
655,West Bay,KY,19.3667,-81.4167,84.27,67,20,1.01,few clouds
656,Kavaratti,IN,10.5669,72.642,81.64,77,84,17.81,broken clouds
657,Doka,SD,13.5167,35.7667,81.01,33,10,9.89,clear sky
658,Khromtau,KZ,50.2503,58.4347,16.72,96,99,10.51,overcast clouds
659,Togitsu,JP,32.8333,129.85,54.99,62,0,6.15,clear sky
660,Russell,US,32.3502,-85.1999,65.43,29,19,6.4,few clouds
661,Alamos,MX,27.0167,-108.9333,84.72,17,5,6.26,clear sky
662,Camapua,BR,-19.5314,-54.0439,70.59,96,100,0.36,light rain
663,Bubaque,GW,11.2833,-15.8333,83.93,68,1,11.16,clear sky
664,Port Lincoln,AU,-34.7333,135.8667,56.61,75,100,12.3,overcast clouds
665,Mumford,GH,5.2618,-0.759,80.65,84,6,7.34,clear sky
666,San Rafael,AR,-34.6177,-68.3301,85.95,19,3,5.23,clear sky
667,Calabozo,VE,8.9242,-67.4293,92.5,37,100,5.75,overcast clouds
668,Dyurtyuli,RU,55.4911,54.8688,28.85,94,100,17.85,light snow
669,Ferrol,ES,43.4832,-8.2369,55.65,84,0,5.57,clear sky
670,Logan,US,41.7355,-111.8344,48.07,80,100,1.99,overcast clouds
671,Merauke,ID,-8.4667,140.3333,78.3,87,100,9.42,very heavy rain
672,Yeniseysk,RU,58.4497,92.1703,4.57,91,100,5.39,overcast clouds
673,Dinghai,CN,26.2847,119.7936,64.63,80,99,14.25,overcast clouds
674,Lensk,RU,60.7253,114.9278,2.91,97,100,3.06,overcast clouds
675,Itaborai,BR,-22.7444,-42.8594,74.8,98,94,4.61,overcast clouds
676,Kouroussa,GN,10.65,-9.8833,77.94,35,2,2.62,clear sky
677,Portland,US,45.5234,-122.6762,54.18,83,90,1.01,overcast clouds
678,Encantado,BR,-29.2361,-51.8697,75.06,44,56,3.49,broken clouds
679,Muli,MV,2.9167,73.5667,82.06,74,33,20.76,scattered clouds
680,Necochea,AR,-38.5473,-58.7368,63.03,51,2,10.13,clear sky
681,Igbo Ora,NG,7.4333,3.2833,78.13,80,10,3.67,clear sky
682,Mata,PT,40.683,-7.4592,54.93,76,64,4.5,broken clouds
683,La Ronge,CA,55.1001,-105.2842,26.78,86,98,11.32,overcast clouds
684,Pokhara,NP,28.2333,83.9833,59.56,50,65,4.7,broken clouds
685,Salcedo,PH,12.8105,121.4674,77.59,88,93,9.06,overcast clouds
686,Fare,PF,-16.7,-151.0167,79.77,80,10,22.7,light rain
687,Bafoulabe,ML,13.8065,-10.8321,87.84,18,9,4.03,clear sky
688,Muzhi,RU,65.3667,64.6667,7.63,95,100,12.48,light snow
689,Mossendjo,CG,-2.9506,12.7261,70.65,97,100,0.98,light rain
690,Port-Cartier,CA,50.0334,-66.8654,37.62,76,52,11.99,broken clouds
691,Nabire,ID,-3.3667,135.4833,74.82,91,67,3.15,broken clouds
692,Paita,PE,-5.0892,-81.1144,73.96,78,99,15.26,overcast clouds
